""	"id"	"mass"	"RT"	"XS.2015_08_7_013_R1_15_TECHREP1_ESIN01"	"XS.2015_08_7_014_R3_15_TECHREP1_ESIN01"	"XS.2015_08_7_020_R4_15_TECHREP1_ESIN01"	"XS.2015_08_7_037_R2_15_TECHREP1_ESIN01"	"XS.2015_08_7_049_R4_15_TECHREP2_ESIN01"	"XS.2015_08_7_051_R1_15_TECHREP2_ESIN01"	"XS.2015_08_7_060_R3_15_TECHREP2_ESIN01"	"XS.2015_08_7_061_R2_15_TECHREP2_ESIN01"	"XS.2015_08_7_015_R2_20_TECHREP1_ESIN01"	"XS.2015_08_7_017_R3_20_TECHREP1_ESIN01"	"XS.2015_08_7_027_R1_20_TECHREP1_ESIN01"	"XS.2015_08_7_034_R4_20_TECHREP1_ESIN01"	"XS.2015_08_7_040_R3_20_TECHREP2_ESIN01"	"XS.2015_08_7_041_R2_20_TECHREP2_ESIN01"	"XS.2015_08_7_062_R4_20_TECHREP2_ESIN01"	"XS.2015_08_7_065_R1_20_TECHREP2_ESIN01"	"XS.2015_08_7_010_R1_25_TECHREP1_ESIN01"	"XS.2015_08_7_023_R2_25_TECHREP1_ESIN01"	"XS.2015_08_7_033_R3_25_TECHREP1_ESIN01"	"XS.2015_08_7_035_R4_25_TECHREP1_ESIN01"	"XS.2015_08_7_042_R4_25_TECHREP2_ESIN01"	"XS.2015_08_7_044_R1_25_TECHREP2_ESIN01"	"XS.2015_08_7_055_R3_25_TECHREP2_ESIN01"	"XS.2015_08_7_056_R2_25_TECHREP2_ESIN01"	"XS.2015_08_7_026_R4_30_TECHREP1_ESIN01"	"XS.2015_08_7_030_R3_30_TECHREP1_ESIN01"	"XS.2015_08_7_031_R1_30_TECHREP1_ESIN01"	"XS.2015_08_7_032_R2_30_TECHREP1_ESIN01"	"XS.2015_08_7_046_R4_30_TECHREP2_ESIN01"	"XS.2015_08_7_047_R2_30_TECHREP2_ESIN01"	"XS.2015_08_7_063_R1_30_TECHREP2_ESIN01"	"XS.2015_08_7_067_R3_30_TECHREP2_ESIN01"	"XS.2015_08_7_009_R4_35_TECHREP1_ESIN01"	"XS.2015_08_7_019_R1_35_TECHREP1_ESIN01"	"XS.2015_08_7_021_R2_35_TECHREP1_ESIN01"	"XS.2015_08_7_025_R3_35_TECHREP1_ESIN01"	"XS.2015_08_7_039_R3_35_TECHREP2_ESIN01"	"XS.2015_08_7_050_R4_35_TECHREP2_ESIN01"	"XS.2015_08_7_052_R1_35_TECHREP2_ESIN01"	"XS.2015_08_7_066_R2_35_TECHREP2_ESIN01"	"XS.2015_08_7_012_R4_NC_TECHREP1_ESIN01"	"XS.2015_08_7_016_R2_NC_TECHREP1_ESIN01"	"XS.2015_08_7_022_R3_NC_TECHREP1_ESIN01"	"XS.2015_08_7_029_R1_NC_TECHREP1_ESIN01"	"XS.2015_08_7_043_R1_NC_TECHREP2_ESIN01"	"XS.2015_08_7_054_R2_NC_TECHREP2_ESIN01"	"XS.2015_08_7_057_R3_NC_TECHREP2_ESIN01"	"XS.2015_08_7_064_R4_NC_TECHREP2_ESIN01"	"XS.2015_08_7_018_QC06_ESIN01"	"XS.2015_08_7_028_QC07_ESIN01"	"XS.2015_08_7_038_QC08_ESIN01"	"XS.2015_08_7_048_QC09_ESIN01"	"XS.2015_08_7_058_QC10_ESIN01"	"XS.2015_08_7_068_QC11_ESIN01"	"XS.2015_08_7_069_QC_DILUTION_1.2_ESIN01"	"XS.2015_08_7_070_QC_DILUTION_1.4_ESIN01"	"XS.2015_08_7_071_QC_DILUTION_1.8_ESIN01"	"dilcorr"
"235"	2177	901.414719888699	972.51571708813	89.2695922851562	94.0965576171875	77	64	71	63	68	85.4099731445312	94.4535522460938	90.8392333984375	104	103.839233398438	154	62.2936096191406	125	68	526.3154296875	287.01318359375	835.69384765625	645.70751953125	564.8935546875	342.13330078125	808.435546875	222.110473632812	1237.572265625	1231.744140625	2009.7861328125	990.25	1140.46875	993.1416015625	1538.919921875	1053	4931.12890625	1781.076171875	3499.29296875	3378.337890625	2447.685546875	2197.9140625	1465.2373046875	2382.013671875	83.4094848632812	87	72	106	73	59	72	69	896.232421875	954.99658203125	664.25732421875	574.19189453125	585.13916015625	522.8056640625	325.050048828125	152.309448242188	110.698852539062	-0.989215766003946
"236"	2187	269.173269527482	610.249548125685	279.754150390625	207	298	166.418579101562	213.141479492188	165	134.472778320312	195.813232421875	1559.72265625	561.77880859375	873.890625	1708.1923828125	352	830.94140625	1061.3984375	692.47998046875	3600.595703125	1349.9853515625	1094.8642578125	1548.9052734375	1469.267578125	1718.984375	772.08740234375	761.38671875	1775.66015625	1340.5576171875	2520.24609375	1203.9638671875	1185.0986328125	923.662109375	1498.748046875	794.8994140625	4906.01171875	2344.931640625	2060.599609375	2092	1612.8974609375	1893.2060546875	1109.83203125	1150.685546875	123	174	101	165	113.478942871094	116	113	80	1432.20703125	1308	979	823.638671875	680.6259765625	607.3046875	406	174	122.642456054688	-0.986153947885293
"237"	2198	789.201445724383	565.236177143298	62	91.9013671875	96	57	55	49	59	56	540.45849609375	719.7138671875	279	330.009033203125	376.801513671875	404.55029296875	198.157592773438	255	1407.16796875	1132.1796875	1507.67578125	941.72314453125	985.03076171875	797.44677734375	1189	713	1540.32421875	2400.482421875	1785.5966796875	1626.37109375	1309	1529.669921875	1198.3193359375	1897.8486328125	4850.30859375	1768.9072265625	879.48828125	3991.98046875	3544.15234375	2021.6201171875	1348.3056640625	465.206787109375	56	65	56.6934814453125	53	58	57	40.219970703125	59	1021.021484375	887.2470703125	582	559.38037109375	497.6318359375	519.74072265625	329.01025390625	191	67.8594360351562	-0.979921156747794
"238"	2211	717.413253279842	606.060907731976	75	165	176.77392578125	155	208.635620117188	94	128	77	2210.107421875	1581.359375	618.8212890625	4221.0625	1122.8603515625	1557.9423828125	3442.328125	474.47900390625	13277.109375	5841.27734375	8454.921875	27010.25	25299.265625	6330.21875	6476.3671875	4347.671875	83395.25	18950.390625	44554.3125	21228.796875	59628.125	17250.234375	29977.796875	12707.4375	360938.5	58030.96875	51985.46875	46617.78125	35962.40625	204496.375	35603.1875	29491.6875	57	43	47	48	45	46	46	49	29335.390625	24382.4375	20343.171875	17220.796875	15586.21875	15055.8125	5919.4375	2598.708984375	966.30419921875	-0.999440682825519
"239"	2220	1054.76374747944	31.2702807376259	2875.326171875	755.19580078125	4772.52734375	4470.6875	2426.28125	1165.833984375	552.69921875	3118.384765625	5688.56640625	7015.47265625	3113.953125	3761.8046875	3711.46875	3554.603515625	2872.7109375	2083.875	7599.37890625	4936.75390625	4810.1640625	4087.12890625	4605.1015625	3184.884765625	3893.873046875	3361.20703125	4562.37109375	2739.83203125	4124.06640625	3499.869140625	4159.70703125	2796.5625	3436.26171875	2456.3046875	7957.3359375	6201.80078125	4715.00390625	3614.4375	2399.4453125	3782.10546875	3472	3054.6171875	8255.8828125	6520.81640625	4545.8828125	4688.41796875	3386.3828125	3042.40234375	2831.962890625	3753.841796875	6197.29296875	4724.1171875	4241.7421875	4145.0546875	3350.91015625	3988.51953125	2656.7421875	923.32666015625	298	-0.98159472630389
"240"	2247	909.423899601799	973.655037863213	77.0145263671875	73	74	56	62	84.1678466796875	64.031982421875	62	78.0989379882812	145.898315429688	85	125	76.9010620117188	56	117.4033203125	78	404.35693359375	214	1274.9921875	800.08642578125	741	360.275146484375	836.25537109375	279.802734375	1584.9814453125	1554.69140625	2328.9765625	1300.2216796875	1127.7470703125	1075.6591796875	1702.849609375	1088.8603515625	3858.138671875	1934.4716796875	3811.810546875	4704.3671875	3700.46875	2830.734375	2055.822265625	2752.341796875	77	76	84	61	80	83	53	72	579.77587890625	834.77490234375	768.5322265625	775.994140625	688.93212890625	587.06494140625	409	220	103	-0.988418165720019
"241"	2248	546.184824807355	509.904477838884	62	65	81	82.6788330078125	63	51	79.4264526367188	73	75	318.499755859375	96.2262573242188	171.16796875	269	104.931030273438	119	128	8360.96875	1488.2451171875	4023.361328125	2345.490234375	2433.5	2052.72265625	2404.0859375	416.197509765625	24846.875	29610.671875	37857.53125	8849.328125	15264.4296875	5746.95703125	23343.203125	19802.796875	136790.75	21894.8125	85632.125	173458	103315.9375	34989.8125	4350.41015625	24594.890625	83	58	66	58	65	61	48	59.5740356445312	27628.71875	11072.8046875	9841.5	5955.0078125	5682.32421875	7565.01953125	3322.88671875	1288.3623046875	785	-0.992839808425664
"242"	2249	1062.75568316215	31.2950528462728	1110.6171875	426.993896484375	2470.8515625	2850.037109375	1067.6923828125	657.6689453125	284.968017578125	2254.431640625	4403.03125	2920.615234375	2303.505859375	1971.3193359375	2771.7890625	3204.177734375	2331.009765625	1735.3369140625	3449.12890625	4702.75390625	3253.77734375	3261.87109375	3380.431640625	1157.474609375	3113.498046875	2390.228515625	4678.578125	3028.873046875	3276.693359375	2531.814453125	3737.462890625	1915.7900390625	2389.314453125	2081.40234375	6108.28515625	5482.2890625	4255.32421875	2050.052734375	2062.619140625	2239.35546875	3186.599609375	2421.78125	6724.953125	6584.34765625	3819.611328125	4449.04296875	3264.822265625	3077.666015625	1904.1162109375	3148.6640625	3514.556640625	2326.912109375	2078.765625	2182.564453125	1382.0537109375	1877.9892578125	1256.75390625	538.7744140625	379.026123046875	-0.986226524281493
"243"	2261	666.108811126496	533.390300014563	59.4851379394531	59	49	46	47	49	51	76	98	106	79	115	86.8585205078125	100	174	88	283	165.794555664062	312	309.83935546875	161	155.668579101562	235.05224609375	121	969.48583984375	1021.65771484375	1268.2802734375	436.807861328125	506	283.926513671875	1097.18359375	750.8896484375	3251.84765625	608.1513671875	1616.7783203125	4656.625	2609.763671875	1473.900390625	330.2392578125	831.408203125	55	55	45	61	42	67	49	49	789.18408203125	444.420166015625	253.690673828125	305.108642578125	318	375.839599609375	307.39453125	104.9716796875	49	-0.972347336430165
"244"	2272	776.395370991634	572.804288094504	46	134	48	76	45	51	62	43	68	61	69	134	75	72	121.634216308594	49	134	70	174	385	414.284423828125	61	114.145812988281	93	1186.2275390625	287.854248046875	352	217	953	187.568237304688	363.893798828125	126.444885253906	4635.30078125	113	310	244	252.095336914062	3858.14453125	78.75439453125	218.282836914062	57	60.906494140625	43	45.9842834472656	61	43	47	45	197.336181640625	262.07861328125	336	187	244.872802734375	187	122	55	48	-0.970175423555047
"245"	2295	611.159623160711	528.850759405839	100	97	133	60	63	76	70	66	82	118.686157226562	78	73	67	109.260559082031	64	65	267.508056640625	84	257.51904296875	100.091857910156	229	247.60791015625	178.767700195312	91	841.87255859375	1084.6298828125	1787.3955078125	372.228271484375	748.0341796875	436.54248046875	1022.7529296875	1018.05126953125	3362.859375	701.86181640625	2210.322265625	4582.8828125	3086.017578125	1675.9775390625	267	1126.1513671875	104.660034179688	113	89	76	67.740234375	67.4987182617188	55	63	614	333.034423828125	327.8408203125	368.886962890625	345.8095703125	379.225830078125	256.256103515625	143.059326171875	66	-0.989449714223416
"246"	2312	734.702257617817	555.735983865303	34	41	44	42	43	39	31	33	45	42	40.7283325195312	39	33	39	28	40	71	41	103	43	44	44	37	41	87	496	178	73	47	75	41	81	4550.7109375	83.9931030273438	55	1887.09375	497	274	44	31	47	47	52	41	37	35	45	45	41	46	47.4402770996094	33	51	28	31	35	46	0.969710627651823
"247"	2328	1258.72816584218	31.2342453672175	1734.1748046875	591.29736328125	3308.779296875	2118.212890625	1875.6123046875	717.6611328125	290.332275390625	1748.9736328125	3044.841796875	4312.1875	2147.693359375	2404.927734375	2658.015625	2254.63671875	1934.6689453125	1136.78125	4692.9609375	2677.798828125	3207.9453125	2688.794921875	2198.80859375	2230.283203125	1905.9267578125	1455.19140625	2185.96875	1263.2255859375	1982.4599609375	1622	2042.90234375	1932.154296875	1622.8828125	1002.15478515625	4514.515625	2827.435546875	2094.87109375	1709.4990234375	1219.2236328125	1690.87109375	1350.1171875	1407.5068359375	4873.5390625	3725.912109375	2184.203125	2001.6201171875	1829.10546875	1969.5576171875	1375.8662109375	2282.634765625	3866.2890625	2691.208984375	2402.185546875	2258.904296875	2093.365234375	2298.572265625	2013.392578125	614.4365234375	306.976318359375	-0.964025451013075
"248"	2341	650.105997097976	489.576056764837	104	82.6800537109375	74	80	89	59	57	65	79.8350219726562	108.425842285156	109	101	82	99	108	81	296.328369140625	116.737243652344	293	175.074340820312	134	184	169	130	855.02880859375	686.8076171875	1811.0498046875	343	666	318	1539.060546875	890.63525390625	4269.09765625	540.95263671875	1712.166015625	4319.984375	4486.7265625	2016.48828125	483.553955078125	1626.0634765625	84	72.1490478515625	76	87	97	52	77.752685546875	74	506.699462890625	443.462646484375	399.763916015625	357.40380859375	493.46728515625	432.44189453125	202.052734375	113.150634765625	80.8162231445312	-0.985942977420185
"249"	2347	1077.81611254359	655.410734477796	7308.4609375	1211.8994140625	19936.09375	3700.8359375	11847.6171875	4334.296875	1010.72265625	2107.806640625	1952.1923828125	1420.1689453125	3834.544921875	9270.3515625	484.18896484375	2588.919921875	5916.1875	2786.189453125	5738.53125	3533.126953125	938.38916015625	5987.98828125	5213.83984375	4703.38671875	514.20263671875	2927.17578125	4997.56640625	714.7373046875	3029.890625	4035.75	3111.30078125	3361.98046875	3372.392578125	449.79443359375	4474.53515625	2847.90234375	4431.84375	1275.26171875	469.4619140625	3839.85546875	2826.783203125	2911.689453125	12594.484375	5386.6484375	1825.3271484375	6561.28125	5693.65625	2410.560546875	1400.384765625	7240.81640625	3730.724609375	3817.033203125	3690.55078125	2369.150390625	2759.626953125	2566.162109375	424.464111328125	187	52.0943603515625	-0.989231315491643
"250"	2351	835.20678444089	555.082261470326	54	103	69	54.0782470703125	69.1650390625	42	55	34	385.842529296875	476	189.212768554688	206.644287109375	282.63818359375	205.513793945312	252.962036132812	187	1218.546875	972	1126.4296875	662.09912109375	781.6767578125	679.68896484375	941.98974609375	626.62353515625	1428.09375	2022.3193359375	1354.220703125	1585.7724609375	1052.94140625	1370.490234375	1180.14453125	1414.2783203125	4468.984375	1578.390625	724.28173828125	3167.322265625	2670.099609375	1596.5673828125	818.0654296875	451.880126953125	52	48	47	48	64.36865234375	42	52	51	793.087890625	639.50390625	537.349609375	487.894287109375	515.4892578125	528.3466796875	196.947631835938	126	62	-0.989280167392059
"251"	2365	561.205792219075	520.997717606394	93	78	108	71.52978515625	119.644226074219	107	88	86	122	213.078247070312	233	274.8681640625	218.549438476562	190.978637695312	293.739013671875	272.775146484375	1097.978515625	501.86083984375	681.12744140625	788	580.90771484375	667.70458984375	586.51025390625	482.6640625	1897.0322265625	1225.7939453125	1705.1142578125	1378.5888671875	1188.1796875	893	1222	923	4446.55078125	1716.84765625	1839.5078125	2382.974609375	1916.0234375	3053.791015625	1638.541015625	1229.6748046875	55	80.0436401367188	73	67	98.7825317382812	60.0040893554688	59.2285766601562	63	463.060302734375	884	606.35986328125	548.08349609375	701.71044921875	527.83935546875	315	227	79	-0.969831118859413
"252"	2367	527.983224283784	45.6753335584674	55	56	115.768981933594	66	81	41	44	51	333.18701171875	275.322021484375	229.990600585938	397	139.378540039062	253	306.122802734375	201.05712890625	1417.0302734375	697	1280.267578125	916.0244140625	670	551.505859375	1069.24609375	445.01513671875	1369.2265625	1507.3291015625	2332.953125	1466.0927734375	882.14892578125	1098.1142578125	2255.685546875	1142.4814453125	4443.734375	1643.703125	3119.853515625	3871.994140625	3925.16796875	2183.470703125	1173.6708984375	1819.392578125	59	94.1848754882812	64	57	60	47	63	124	966	864.12939453125	700.05322265625	651.869140625	531	587.2666015625	255.364013671875	153.544799804688	108.222839355469	-0.981382140210196
"253"	2369	352.28417549603	837.855881005003	64	66	65.8281860351562	58	60.3802490234375	76	49	45	73.4144897460938	82.3270874023438	81.2548828125	292.73046875	101	64.6398315429688	229.013061523438	48	575.9462890625	383	574.28955078125	1097.4521484375	1071.05859375	302	420.75732421875	148.419799804688	2024.30859375	1321.7548828125	798.5673828125	1379	1486.958984375	1319	549.37109375	734	3090.958984375	1579.642578125	4442.95703125	2683.005859375	2022.1728515625	1521.6806640625	1046.7587890625	2169.275390625	48	94	80	59	66	41	45	40	674.01806640625	563.49072265625	517	471.737060546875	439.489990234375	420.308349609375	208	204	105	-0.952825938064053
"254"	2376	1434.83973681843	604.295204564145	63	61	61	66	65	51	49	51	73	60	51	61	55	60	47	52	60.3212890625	47	65	62	47	52	58	61	158	43	100	64	108	48	72.1087036132812	52	4434.0703125	116.864440917969	74	99	67.9996337890625	2384.62890625	127.672973632812	90	77	92	55	65	50	57	52	43	47	64	53	60	49	60	56	51	48.1753234863281	-0.996086508572797
"255"	2387	859.500268147771	613.107649953742	59.5953063964844	78.9035034179688	1489.2587890625	58	938.419921875	66	76.30029296875	67	63	157	68.3490600585938	3910.974609375	113.290771484375	76	2492.271484375	55	50	130.052734375	99.5506591796875	3796.48828125	2849.326171875	45	58	125.455749511719	4417.09765625	88	61	171.420043945312	3281.296875	192.227905273438	87	116.579040527344	3776.478515625	61.7746276855469	194	85	83	1802.3271484375	57	123.3212890625	58	49	59	68	59	48	47	51	587	535.7138671875	351.7099609375	389	355.072265625	525.6650390625	186.602783203125	128	67.1528930664062	-0.981616923998453
"256"	2416	833.20346744409	562.249421772204	53	58	59	65	56	37	48	59	499.58642578125	710	316.038818359375	278.1650390625	321.77734375	274.49658203125	246.262329101562	235.57373046875	1392.634765625	984	1297.9443359375	792.50830078125	802.36279296875	626.45361328125	1136.7900390625	622.5166015625	1357.224609375	2221.443359375	1693.720703125	1199.697265625	1435.3203125	1370.0615234375	1194.658203125	1737.169921875	4358.67578125	1744.640625	826	3213.232421875	2583.962890625	1724.212890625	972.4619140625	364	54	71	48	35	56	52	42	50	904.07568359375	725.54248046875	568.06494140625	526.337890625	372.81103515625	475.117431640625	269	125.057739257812	72	-0.997945290059478
"257"	2421	598.145734197863	391.546983150014	76	93	93.5770874023438	77.6849975585938	60	63	51	83.6168823242188	469.05078125	624.3876953125	327.79052734375	350.92919921875	527.29296875	271.1982421875	355	204.467041015625	2357.1640625	1267.1015625	1898.9365234375	750.34765625	675	977	1294.740234375	534.03515625	1866.365234375	2880.970703125	2441.892578125	1869.9609375	1291.00390625	1799.4599609375	1640.9716796875	1584.955078125	4312.4609375	2732.888671875	4152.15234375	4351.7421875	3614.021484375	1578.3564453125	1477.6826171875	2092.951171875	46	48	58	41	34	28	51	47	1208.5771484375	1009.2451171875	1036	876	612	533.12548828125	408.08447265625	208.269287109375	77.5464477539062	-0.970145488599717
"258"	2422	595.163814687791	513.8184006005	468.587890625	456.83642578125	272.09814453125	242.717163085938	105.599487304688	144.756713867188	128	138	316.210205078125	328.5751953125	229.738037109375	164.008056640625	164.3828125	137	104.673095703125	99.6942138671875	1058.396484375	242	592.85693359375	351.4443359375	332.03173828125	439.183837890625	439.845703125	143	2701.390625	3355.580078125	5761.11328125	1195.6728515625	1951.3671875	1282.771484375	4295.39453125	2537.091796875	11514.03125	2435.791015625	6978.4453125	14616.0703125	11658.34375	5900.96484375	1224.2333984375	4035.275390625	345.981689453125	323.33642578125	289.328125	169.851440429688	134.349975585938	121.919799804688	145.204467773438	105.068176269531	1953.759765625	1206.1396484375	1118.806640625	1014.6845703125	1116.533203125	1130.7548828125	516.12744140625	245.185668945312	143	-0.996622740434783
"259"	2425	599.371729700664	666.217109546327	65	63	40	38	42	81	43	43	175	78	66	463.4306640625	75	137.265258789062	355.574951171875	80.1189575195312	1512.974609375	241.525512695312	301.101806640625	808.30029296875	795.4072265625	837.109375	288.354736328125	215.1416015625	796.6298828125	282.6103515625	3291.701171875	328.21142578125	541	354.7685546875	2382.583984375	279.4306640625	4347.56640625	677.09765625	1043.6279296875	1458.20703125	1120.955078125	2025.939453125	442.993408203125	537.3173828125	48	52.1676330566406	55	51	40	48	41	46	364	279.91455078125	198.947631835938	139.083251953125	136.41259765625	171	101	47	37	-0.983075191698206
"260"	2440	256.167694953518	614.157451428865	166.312622070312	168.8212890625	165.122680664062	108.1884765625	143	144.867065429688	149.35498046875	72.8213500976562	1153.796875	329.73583984375	1139.17578125	1036.1630859375	194	675.609375	629.92822265625	486.392578125	4111.1328125	1082.6572265625	685	1297.5927734375	946.30712890625	1869.6123046875	469.948486328125	551	1392.4501953125	800.72265625	2411.853515625	1114.4248046875	937.60693359375	813.5205078125	1522.6220703125	497.542724609375	4317.94140625	3095.189453125	1985.009765625	1439.3408203125	1086	1833.1943359375	1510.5166015625	905.3125	114.519409179688	144.53125	228.915283203125	104.045837402344	173.115600585938	145.437377929688	159.839233398438	85.4158935546875	1167.287109375	1029.330078125	773.65771484375	700.77880859375	556	676	347.747802734375	191.639770507812	100.485778808594	-0.999800770228568
"261"	2444	482.361948670978	716.106756913035	120.442565917969	48	42	27	33	44	57	36	129.162841796875	75.4196166992188	1513.64453125	43	80	175.9765625	34	779.5791015625	4295.91015625	345.1484375	1106.1083984375	81.927490234375	76.2877197265625	2331.787109375	927.38037109375	185.266357421875	120.891235351562	2414.5859375	2507.52734375	813.73193359375	105	742.12109375	1718.828125	1423.89453125	87	1994.7841796875	557.546875	2152.439453125	1537.51953125	85	1053.572265625	318.392822265625	27	63.2781982421875	59	61	60	83.5639038085938	38	35	710.62841796875	548.52880859375	480	422.609375	365.709228515625	314.607666015625	210.120361328125	136.376953125	43	-0.962054184629209
"262"	2464	879.212949175744	557.466775459156	71	77.1892700195312	56	47	48	41	66.6572265625	48	378.93994140625	361.709716796875	279.603515625	237.775268554688	451.42041015625	219.068115234375	302.291259765625	288	991.3876953125	1151.177734375	1810.486328125	1307.693359375	782.68017578125	771	1794.259765625	752.4892578125	2462.947265625	2974.548828125	2396.427734375	2105.3359375	1532.4677734375	2082.267578125	2196.78515625	2216.044921875	3737.8828125	1494.0146484375	647.8759765625	4253.5390625	3598.83203125	2898.3828125	1729.091796875	597.54052734375	48	53	48	67	42	42	46	39	675.24658203125	998.6455078125	651.9384765625	611.5224609375	530.89453125	527.79736328125	247.353515625	136	93	-0.98953041608661
"263"	2485	530.158721433759	432.172301710698	68	75	68	51	62	59	71	68	196	302.531982421875	104	206	104.949829101562	84	206	81	1763.94921875	626.55859375	561	712.8662109375	595.66650390625	671.9072265625	373.212646484375	355.879150390625	1536.1337890625	1237.0712890625	1788.8505859375	896	958.70947265625	704.27294921875	1296	1027.080078125	4210.3984375	1721.53125	3010.990234375	2477.296875	2188.748046875	1266.2470703125	916.35400390625	1210.837890625	75	84	80	78	60	56	65	61	1036.640625	592.21240234375	659.640625	451	415.820556640625	443.82861328125	283	100	81	-0.970826903568663
"264"	2503	528.988141234052	44.2802809330455	77.9564819335938	79	120.228576660156	138	108	77	80	136.743286132812	412.578125	271.644775390625	205	375.564453125	180.107543945312	139	362	127.303344726562	1222.0205078125	626	978.16845703125	1184.6279296875	903.603515625	580.96337890625	874.666015625	328.544189453125	1217.9052734375	1581.0126953125	2156.267578125	1309.564453125	767.58056640625	999.654296875	2010.521484375	1217.8984375	3671.552734375	1501.9560546875	2874.205078125	4181.85546875	3438.94140625	2348.646484375	950.1953125	1490.48828125	203.737670898438	180.585815429688	106.043151855469	78.1905517578125	178.97998046875	98	171	164.9755859375	1107.2216796875	805.13037109375	719.1064453125	465.632080078125	623.6845703125	643.2578125	326.960693359375	172.305419921875	120	-0.991504622162177
